condition,t,rt_corr_pdf
4.0,0.392,1.3490358209074063
4.0,0.394,1.3559118255205997
4.0,0.396,1.3627184216622341
4.0,0.398,1.3694649017188791
4.0,0.4,1.3761596952057678
4.0,0.402,1.382799519650264
4.0,0.404,1.38938042007757
4.0,0.406,1.3959001820984394
4.0,0.40800000000000003,1.4023573941142156
4.0,0.41000000000000003,1.408751117267592
4.0,0.41200000000000003,1.4150807290211314
4.0,0.41400000000000003,1.4213458352832136
4.0,0.41600000000000004,1.4275462152812854
4.0,0.418,1.4336946846504575
4.0,0.42,1.4397943629240628
4.0,0.422,1.4458413345651386
